episode,question_id,total_reward,num_steps,num_llm_calls,final_status,verification_pass,citation_support,latency_seconds,token_usage,buffer_size,total_gradient_updates,critic_loss,actor_loss_retriever,actor_loss_rewriter,actor_loss_grader,actor_loss_generator,actor_loss_verifier,trained_so_far
72,Q009,0.5539,4,3,accepted,1,1.0,24.635,3218,288,113,0.005629,-0.610486,nan,-0.600314,-0.444968,-0.728065,True
73,Q070,0.6636,4,2,accepted,1,1.0,9.456,3080,292,115,0.003233,-0.560226,nan,-0.523642,-0.414122,-0.655374,True
74,Q080,0.7481,4,2,accepted,1,1.0,3.754,2732,296,117,0.002049,-0.654995,nan,-0.624566,-0.495637,-0.751654,True
75,Q064,0.5488,4,3,accepted,1,1.0,17.529,6436,300,119,0.006452,-0.616878,nan,-0.594402,-0.493431,-0.707603,True
76,Q059,0.2685,4,2,accepted,1,0.5,5.051,2830,304,121,0.004461,-0.571403,nan,-0.520355,-0.442137,-0.652688,True
77,Q036,0.5455,4,3,accepted,1,1.0,32.579,3745,308,123,0.003907,-0.630842,nan,-0.586037,-0.511642,-0.737053,True
78,Q012,0.4556,4,3,accepted,1,0.6667,48.79,4742,312,125,0.004807,-0.634165,nan,-0.583009,-0.5212,-0.748086,True
79,Q057,0.2925,4,3,accepted,1,1.0,21.245,3242,316,127,0.004204,-0.59624,nan,-0.561408,-0.512825,-0.689583,True
80,Q026,0.3286,4,3,accepted,1,0.6,30.254,3311,320,129,0.0051,-0.653831,nan,-0.58434,-0.536517,-0.704006,True
81,Q041,0.5992,4,3,accepted,1,1.0,26.642,2927,324,131,0.002678,-0.644157,nan,-0.55418,-0.540972,-0.721822,True
82,Q012,0.6054,4,3,accepted,1,1.0,50.816,6051,328,133,0.002422,-0.61062,nan,-0.496265,-0.487366,-0.712695,True
83,Q016,0.6602,4,2,accepted,1,1.0,20.732,2258,332,135,0.002225,-0.631894,nan,-0.510483,-0.528095,-0.710772,True
84,Q024,0.4822,4,3,accepted,1,1.0,48.087,3808,336,137,0.004915,-0.644355,nan,-0.555721,-0.533575,-0.733226,True
85,Q080,0.435,4,2,accepted,1,1.0,4.49,271,340,139,0.002918,-0.5657,nan,-0.489509,-0.50167,-0.659125,True
86,Q021,0.54,4,3,accepted,1,1.0,50.484,4121,344,141,0.003502,-0.597987,nan,-0.535851,-0.524822,-0.728701,True
87,Q026,0.3241,4,3,accepted,1,0.3333,28.157,3167,348,143,0.00182,-0.649526,nan,-0.58652,-0.567929,-0.756671,True
88,Q045,0.6874,4,3,accepted,1,1.0,30.431,4180,352,145,0.001659,-0.603488,nan,-0.5288,-0.51484,-0.697805,True
89,Q030,0.5885,4,3,accepted,1,1.0,19.456,4662,356,147,0.003677,-0.604129,nan,-0.518717,-0.500134,-0.69962,True
90,Q073,0.4894,4,3,accepted,1,0.8333,39.493,3403,360,149,0.003515,-0.612252,nan,-0.501429,-0.50751,-0.766229,True
91,Q043,0.7043,4,3,accepted,1,1.0,36.134,5403,364,151,0.00181,-0.619682,nan,-0.503083,-0.511784,-0.701817,True
92,Q040,0.4883,4,3,accepted,1,1.0,35.769,3528,368,153,0.003555,-0.594636,nan,-0.535881,-0.547361,-0.677489,True
93,Q033,0.703,4,2,accepted,1,1.0,5.999,2228,372,155,0.002633,-0.613192,nan,-0.536414,-0.566197,-0.745487,True
94,Q065,0.6296,4,2,accepted,1,1.0,9.482,2493,376,157,0.002214,-0.557186,nan,-0.490743,-0.545506,-0.753171,True
95,Q085,0.57,4,2,accepted,1,1.0,4.267,380,380,159,0.003997,-0.570976,nan,-0.511905,-0.572766,-0.737095,True
96,Q043,0.615,4,3,accepted,1,1.0,30.87,3656,384,161,0.001973,-0.577796,nan,-0.50702,-0.576279,-0.764213,True
97,Q025,0.4675,4,3,accepted,1,1.0,10.332,3120,388,163,0.002289,-0.570962,nan,-0.520273,-0.554798,-0.759582,True
98,Q008,0.4428,4,3,accepted,1,1.0,12.115,2883,392,165,0.002087,-0.591648,nan,-0.513145,-0.516692,-0.738038,True
99,Q074,0.6527,4,2,accepted,1,1.0,10.488,2341,396,167,0.00247,-0.592806,nan,-0.529769,-0.580462,-0.712213,True
100,Q021,0.5388,4,3,accepted,1,1.0,52.245,4039,400,169,0.002546,-0.596372,nan,-0.514392,-0.566794,-0.720314,True
101,Q022,0.6484,4,2,accepted,1,1.0,8.242,1559,404,171,0.001825,-0.576352,nan,-0.453487,-0.573059,-0.751059,True
102,Q069,0.5227,4,3,accepted,1,1.0,27.63,2680,408,173,0.002489,-0.563967,nan,-0.495566,-0.5261,-0.729243,True
103,Q051,0.4803,7,4,accepted,1,1.0,14.827,4313,415,176,0.001473,-0.590789,nan,-0.518196,-0.535377,-0.756258,True
104,Q088,0.6236,4,3,accepted,1,1.0,30.773,2626,419,178,0.003412,-0.579502,nan,-0.529377,-0.556611,-0.690645,True
105,Q007,0.6323,4,3,accepted,1,1.0,29.251,2345,423,180,0.002474,-0.56152,nan,-0.508778,-0.559505,-0.780626,True
106,Q062,0.529,4,3,accepted,1,1.0,25.146,2850,427,182,0.00171,-0.547463,nan,-0.505908,-0.557261,-0.749766,True
107,Q029,0.6514,4,2,accepted,1,1.0,7.0,1734,431,184,0.00271,-0.543037,nan,-0.465516,-0.559034,-0.710416,True
108,Q049,0.1613,10,6,accepted,1,0.8,39.833,8900,441,189,0.003329,-0.563585,nan,-0.461258,-0.551532,-0.653733,True
109,Q017,0.5308,4,2,accepted,1,0.8333,14.094,2437,445,191,0.004155,-0.567999,nan,-0.453883,-0.56904,-0.668643,True
110,Q048,0.6445,4,3,accepted,1,1.0,34.193,4972,449,193,0.002091,-0.581221,nan,-0.483512,-0.580395,-0.769821,True
